stimNum,stimType,rt,trial_index,subject,group,answer,code,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
9,high_entitlement,3949,5,33903,group1,Can I stay with you tonight?,M,Female,32,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,7404,3,94652,group1,Would it be at all possible for me to stay with you tonight?,W,Female,58,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,1257,5,11674,group1,Can I stay with you tonight?,M,Male,41,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,15619,8,2471,group1,Would it be at all possible for me to stay with you tonight?,W,Female,59,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,21298,5,56292,group1,Would it be at all possible for me to stay with you tonight?,W,Female,31,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,40826,2,80148,group1,I don't have anywhere to sleep.,IS,Female,33,high,urgency,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,5730,4,45852,group1,I need you to host me.,D,Male,27,high,urgency,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,413194,3,7044,group1,I need you to host me.,D,Female,23,high,urgency,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,19094,5,24041,group1,I need you to host me.,D,Male,39,high,urgency,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,32763,2,90211,group1,I need you to host me.,D,Female,27,high,urgency,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,13461,4,66682,group1,I need you to host me.,D,Female,29,high,urgency,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,15147,4,71391,group1,Would it be at all possible for me to stay with you tonight?,W,Male,29,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,18833,3,58332,group1,Would it be at all possible for me to stay with you tonight?,W,Male,65,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,31393,2,95061,group1,I don't have anywhere to sleep.,IS,Female,33,high,urgency,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,33275,6,32379,group1,Can I stay with you tonight?,M,Male,23,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,2764,5,67700,group1,Would it be at all possible for me to stay with you tonight?,W,Male,29,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,6913,7,81283,group1,Can I stay with you tonight?,M,Female,30,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,13967,2,24995,group1,Can I stay with you tonight?,M,Male,30,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,1963,2,97756,group1,Would it be at all possible for me to stay with you tonight?,W,Male,31,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,43716,2,8216,group1,Would it be at all possible for me to stay with you tonight?,W,Male,29,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,16383,4,46162,group1,Would it be at all possible for me to stay with you tonight?,W,Male,35,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,4181,8,89974,group1,I don't have anywhere to sleep.,IS,Female,25,high,urgency,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,14532,2,57860,group1,Would it be at all possible for me to stay with you tonight?,W,Male,35,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,2981,10,87326,group1,Would it be at all possible for me to stay with you tonight?,W,Female,22,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,2118,6,64887,group1,I don't have anywhere to sleep.,IS,Female,30,high,urgency,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,14568,7,42306,group1,Can I stay with you tonight?,M,Female,49,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,13411,10,24718,group1,Would it be at all possible for me to stay with you tonight?,W,Female,40,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,2991,9,34496,group1,Would it be at all possible for me to stay with you tonight?,W,Male,27,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,15157,9,61519,group1,Can I stay with you tonight?,M,Male,37,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,27281,2,87155,group1,Would it be at all possible for me to stay with you tonight?,W,Male,26,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,26375,3,55304,group1,Can I stay with you tonight?,M,Female,43,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,4936,9,20794,group1,Would it be at all possible for me to stay with you tonight?,W,Female,33,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,26346,3,16711,group1,Can I stay with you tonight?,M,Female,42,high,urgency,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,high_entitlement,13876,7,42017,group1,Would it be at all possible for me to stay with you tonight?,W,Female,37,high,urgency,EM,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
9,low_entitlement,10932,3,71861,group2,Would it be at all possible for me to stay with you tonight?,W,Male,30,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,7870,3,22282,group2,Would it be at all possible for me to stay with you tonight?,W,Male,43,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,26249,4,1593,group2,Would it be at all possible for me to stay with you tonight?,W,Male,25,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,4658,11,1977,group2,I need you to host me.,D,Male,33,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,7339,9,45610,group2,Would it be at all possible for me to stay with you tonight?,W,Female,21,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,15341,5,79859,group2,Would it be at all possible for me to stay with you tonight?,W,Female,27,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,99516,2,48563,group2,Would it be at all possible for me to stay with you tonight?,W,Male,25,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,12393,11,70928,group2,Can I stay with you tonight?,M,Male,30,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,9062,3,74734,group2,Can I stay with you tonight?,M,Female,31,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,9316,3,13778,group2,Can I stay with you tonight?,M,Male,37,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,36296,7,16670,group2,Would it be at all possible for me to stay with you tonight?,W,Male,30,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,15921,3,97151,group2,Would it be at all possible for me to stay with you tonight?,W,Male,27,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,15845,4,19424,group2,Would it be at all possible for me to stay with you tonight?,W,Female,52,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,17366,4,36333,group2,Would it be at all possible for me to stay with you tonight?,W,Female,42,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,17065,7,28114,group2,Can I stay with you tonight?,M,Female,40,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,4993,3,74278,group2,I need you to host me.,D,Male,25,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,9365,4,42146,group2,Can I stay with you tonight?,M,Female,34,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,13119,10,50863,group2,Would it be at all possible for me to stay with you tonight?,W,Male,23,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,15058,3,85567,group2,Would it be at all possible for me to stay with you tonight?,W,Male,33,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,61375,7,81470,group2,I need you to host me.,D,Male,36,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,3558,9,75614,group2,I don't have anywhere to sleep.,IS,Male,47,low,urgency,IS,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,13741,7,40239,group2,I don't have anywhere to sleep.,IS,Female,56,low,urgency,IS,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,17154,3,44710,group2,Would it be at all possible for me to stay with you tonight?,W,Male,24,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,9869,11,87512,group2,I need you to host me.,D,Male,38,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,8718,11,90609,group2,Would it be at all possible for me to stay with you tonight?,W,Female,21,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,11836,9,5514,group2,Would it be at all possible for me to stay with you tonight?,W,Female,47,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,22726,2,65743,group2,Would it be at all possible for me to stay with you tonight?,W,Male,26,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,13317,6,25273,group2,Would it be at all possible for me to stay with you tonight?,W,Male,48,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,20928,10,8324,group2,Can I stay with you tonight?,M,Female,30,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,23926,5,56171,group2,Can I stay with you tonight?,M,Female,48,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,3570,8,28542,group2,Can I stay with you tonight?,M,Male,25,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,23418,5,3324,group2,Would it be at all possible for me to stay with you tonight?,W,Male,41,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,19047,5,94407,group2,Can I stay with you tonight?,M,Male,27,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,18451,11,9171,group2,I need you to host me.,D,Male,43,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,3028,6,91548,group2,I don't have anywhere to sleep.,IS,Male,26,low,urgency,IS,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,12898,9,74166,group2,Can I stay with you tonight?,M,Male,25,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,90109,5,87775,group2,Can I stay with you tonight?,M,Male,22,low,urgency,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,3931,5,45177,group2,Would it be at all possible for me to stay with you tonight?,W,Male,29,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,13812,8,98986,group2,Would it be at all possible for me to stay with you tonight?,W,Female,34,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,13564,10,86881,group2,Would it be at all possible for me to stay with you tonight?,W,Female,20,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,11217,11,7349,group2,Would it be at all possible for me to stay with you tonight?,W,Male,33,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,28779,11,55991,group2,Would it be at all possible for me to stay with you tonight?,W,Female,27,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,16086,3,90079,group2,Would it be at all possible for me to stay with you tonight?,W,Male,39,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,15711,8,43477,group2,I need you to host me.,D,Male,26,low,urgency,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,1776,6,83161,group2,Would it be at all possible for me to stay with you tonight?,W,Male,30,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,19935,5,73328,group2,Would it be at all possible for me to stay with you tonight?,W,Male,25,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
9,low_entitlement,55009,10,76012,group2,Would it be at all possible for me to stay with you tonight?,W,Male,27,low,urgency,EM,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
